index,prediction
9381,[[15.256354]]
9382,[[13.968817]]
9383,[[15.206268]]
9384,[[14.25852]]
9385,[[15.731891]]
9386,[[15.832018]]
9387,[[15.4776535]]
9388,[[16.544]]
9389,[[16.296457]]
9390,[[17.19443]]
9391,[[14.341176]]
9392,[[15.363903]]
9393,[[15.112004]]
9394,[[13.465728]]
9395,[[13.482575]]
9396,[[15.687306]]
9397,[[15.618717]]
9398,[[15.180946]]
9399,[[14.49045]]
9400,[[15.49005]]
9401,[[14.710347]]
9402,[[13.734566]]
9403,[[15.800818]]
9404,[[11.748645]]
9405,[[13.353068]]
9406,[[12.821862]]
9407,[[14.253143]]
9408,[[11.392695]]
9409,[[13.23084]]
9410,[[14.753051]]
9411,[[13.44633]]
9412,[[12.677732]]
9413,[[12.823229]]
9414,[[12.933515]]
9415,[[12.666107]]
9416,[[12.479578]]
9417,[[10.269978]]
9418,[[14.255682]]
9419,[[14.939801]]
9420,[[18.175102]]
9421,[[17.58268]]
9422,[[17.705994]]
9423,[[18.339697]]
9424,[[15.557227]]
9425,[[18.08199]]
9426,[[17.928799]]
9427,[[14.108562]]
9428,[[13.537837]]
9429,[[17.017027]]
9430,[[15.8183155]]
9431,[[15.443518]]
9432,[[15.95619]]
9433,[[15.551256]]
9434,[[19.134972]]
9435,[[16.33346]]
9436,[[7.1583943]]
9437,[[20.29112]]
9438,[[21.810507]]
9439,[[18.945427]]
9440,[[16.922112]]
9441,[[21.769598]]
9442,[[18.334656]]
9443,[[18.391195]]
9444,[[17.697937]]
9445,[[19.694645]]
9446,[[18.687134]]
9447,[[16.923498]]
9448,[[16.629354]]
9449,[[14.921099]]
9450,[[15.493288]]
9451,[[14.520039]]
9452,[[14.506963]]
9453,[[14.36838]]
9454,[[13.980881]]
9455,[[13.722128]]
9456,[[13.26914]]
9457,[[13.315348]]
9458,[[12.972024]]
9459,[[13.67616]]
9460,[[14.133757]]
9461,[[14.546541]]
9462,[[15.581215]]
9463,[[14.061175]]
9464,[[14.249269]]
9465,[[16.983315]]
9466,[[15.303954]]
9467,[[16.737223]]
9468,[[15.185452]]
9469,[[14.767981]]
9470,[[17.566502]]
9471,[[15.225369]]
9472,[[15.480148]]
9473,[[14.701043]]
9474,[[14.536714]]
9475,[[13.559632]]
9476,[[13.408184]]
9477,[[16.849312]]
9478,[[15.078463]]
9479,[[15.26599]]
9480,[[14.589982]]
9481,[[17.2168]]
9482,[[12.543724]]
9483,[[14.861977]]
9484,[[16.307413]]
9485,[[14.304729]]
9486,[[13.979354]]
9487,[[14.493791]]
9488,[[13.006247]]
9489,[[11.990759]]
9490,[[16.456675]]
9491,[[15.444772]]
9492,[[15.876274]]
9493,[[15.815531]]
9494,[[19.823017]]
9495,[[12.304689]]
9496,[[12.344932]]
9497,[[11.115579]]
9498,[[17.35823]]
9499,[[14.827527]]
9500,[[14.115031]]
9501,[[18.158346]]
9502,[[21.082306]]
9503,[[17.30472]]
9504,[[18.078226]]
9505,[[18.586824]]
9506,[[18.022722]]
9507,[[14.288089]]
9508,[[17.450838]]
9509,[[14.663282]]
9510,[[16.506714]]
9511,[[15.817335]]
9512,[[15.514924]]
9513,[[12.441534]]
9514,[[16.209984]]
9515,[[13.010132]]
9516,[[13.947551]]
9517,[[16.376448]]
9518,[[14.59894]]
9519,[[12.347334]]
9520,[[15.621124]]
9521,[[12.147452]]
9522,[[16.186546]]
9523,[[15.067594]]
9524,[[14.979447]]
9525,[[13.911682]]
9526,[[14.963501]]
9527,[[11.907975]]
9528,[[15.487823]]
9529,[[14.907539]]
9530,[[14.995163]]
9531,[[15.394812]]
9532,[[18.28558]]
9533,[[17.770502]]
9534,[[17.564503]]
9535,[[14.497237]]
9536,[[13.971287]]
9537,[[13.468612]]
9538,[[14.606411]]
9539,[[18.276064]]
9540,[[13.881863]]
9541,[[8.034123]]
9542,[[13.374704]]
9543,[[12.191971]]
9544,[[14.226285]]
9545,[[13.859336]]
9546,[[12.21364]]
9547,[[17.243574]]
9548,[[13.166211]]
9549,[[9.056065]]
9550,[[11.201652]]
9551,[[15.043688]]
9552,[[13.693378]]
9553,[[10.5864935]]
9554,[[13.163903]]
9555,[[13.031597]]
9556,[[11.728848]]
9557,[[10.921911]]
9558,[[14.281755]]
9559,[[13.283919]]
9560,[[11.364203]]
9561,[[14.567742]]
9562,[[11.351475]]
9563,[[16.87774]]
9564,[[11.486605]]
9565,[[12.509371]]
9566,[[11.876753]]
9567,[[10.420983]]
9568,[[9.920764]]
9569,[[10.343936]]
9570,[[13.0961]]
9571,[[13.867018]]
9572,[[12.745443]]
9573,[[12.509613]]
9574,[[15.69397]]
9575,[[12.934214]]
9576,[[15.231377]]
9577,[[11.8832035]]
9578,[[11.643795]]
9579,[[14.941097]]
9580,[[13.78868]]
9581,[[15.244917]]
9582,[[12.430913]]
9583,[[14.137312]]
9584,[[13.977848]]
9585,[[13.563764]]
9586,[[12.343285]]
9587,[[12.809849]]
9588,[[10.523947]]
9589,[[8.17543]]
9590,[[9.828843]]
9591,[[8.759307]]
9592,[[11.627752]]
9593,[[9.22562]]
9594,[[9.759527]]
9595,[[9.3422575]]
9596,[[10.765166]]
9597,[[10.262789]]
9598,[[10.983504]]
9599,[[11.404004]]
9600,[[12.379504]]
9601,[[14.101566]]
9602,[[14.39034]]
9603,[[13.536177]]
9604,[[12.890172]]
9605,[[14.513499]]
9606,[[14.962205]]
9607,[[15.535368]]
9608,[[12.897753]]
9609,[[15.975617]]
9610,[[13.917028]]
9611,[[12.9929085]]
9612,[[10.818539]]
9613,[[14.595679]]
9614,[[12.584499]]
9615,[[13.8045225]]
9616,[[11.838039]]
9617,[[11.935226]]
9618,[[10.669861]]
9619,[[12.364458]]
9620,[[11.386108]]
9621,[[16.043987]]
9622,[[12.562799]]
9623,[[11.842537]]
9624,[[11.478521]]
9625,[[14.065263]]
9626,[[12.579971]]
9627,[[14.229989]]
9628,[[14.332375]]
9629,[[16.62586]]
9630,[[14.722273]]
9631,[[9.663986]]
9632,[[14.956746]]
9633,[[11.052461]]
9634,[[10.873343]]
9635,[[15.094814]]
9636,[[10.455466]]
9637,[[11.214043]]
9638,[[12.321398]]
9639,[[11.390655]]
9640,[[11.824833]]
9641,[[12.082248]]
9642,[[12.036218]]
9643,[[11.713796]]
9644,[[9.930351]]
9645,[[13.0141325]]
9646,[[10.708424]]
9647,[[10.766272]]
9648,[[11.445]]
9649,[[6.2938094]]
9650,[[6.9873137]]
9651,[[6.3769245]]
9652,[[9.313294]]
9653,[[1.9278848]]
9654,[[7.969584]]
9655,[[0.8217608]]
9656,[[-0.48838153]]
9657,[[3.7997541]]
9658,[[2.7329004]]
9659,[[1.2764983]]
9660,[[8.8777485]]
9661,[[8.8516865]]
9662,[[11.368414]]
9663,[[11.126198]]
9664,[[7.9558215]]
9665,[[12.6469145]]
9666,[[7.8023067]]
9667,[[8.549863]]
9668,[[9.536891]]
9669,[[10.138201]]
9670,[[12.544733]]
9671,[[11.391149]]
9672,[[12.5777]]
9673,[[9.331831]]
9674,[[11.327191]]
9675,[[7.7323728]]
9676,[[12.20401]]
9677,[[12.713908]]
9678,[[12.88672]]
9679,[[12.542765]]
9680,[[13.311649]]
9681,[[12.346999]]
9682,[[12.047613]]
9683,[[12.531066]]
9684,[[12.713336]]
9685,[[11.514984]]
9686,[[12.355304]]
9687,[[9.018888]]
9688,[[11.522197]]
9689,[[12.198929]]
9690,[[14.8109665]]
9691,[[10.940887]]
9692,[[13.672234]]
9693,[[12.1655655]]
9694,[[11.164735]]
9695,[[12.180699]]
9696,[[9.994491]]
9697,[[10.189008]]
9698,[[12.612505]]
9699,[[11.34791]]
9700,[[9.10535]]
9701,[[12.365883]]
9702,[[13.207092]]
9703,[[11.036786]]
9704,[[13.706364]]
9705,[[10.125637]]
9706,[[10.801251]]
9707,[[13.422485]]
9708,[[8.231965]]
9709,[[7.012438]]
9710,[[12.345732]]
9711,[[14.1954365]]
9712,[[9.367161]]
9713,[[10.397681]]
9714,[[13.047987]]
9715,[[9.14685]]
9716,[[8.3949175]]
9717,[[13.658243]]
9718,[[5.894685]]
9719,[[9.063007]]
9720,[[11.498374]]
9721,[[12.56839]]
9722,[[11.107669]]
9723,[[15.263078]]
9724,[[12.842504]]
9725,[[15.433193]]
9726,[[14.45554]]
9727,[[15.3448105]]
9728,[[17.283228]]
9729,[[17.308695]]
9730,[[16.535578]]
9731,[[17.436266]]
9732,[[14.997783]]
9733,[[17.292711]]
9734,[[18.045673]]
9735,[[15.47306]]
9736,[[15.571655]]
9737,[[18.059488]]
9738,[[16.37169]]
9739,[[17.203636]]
9740,[[19.179596]]
9741,[[13.235507]]
9742,[[13.442375]]
9743,[[9.681795]]
9744,[[15.998877]]
9745,[[18.160402]]
9746,[[17.93582]]
9747,[[18.240757]]
9748,[[16.803844]]
9749,[[16.989462]]
9750,[[15.703352]]
9751,[[17.489944]]
9752,[[16.253716]]
9753,[[12.738569]]
9754,[[18.582083]]
9755,[[16.751354]]
9756,[[16.556799]]
9757,[[11.024175]]
9758,[[14.157829]]
9759,[[14.550327]]
9760,[[16.52403]]
9761,[[12.902334]]
9762,[[11.937747]]
9763,[[16.577126]]
9764,[[4.71337]]
9765,[[3.9440734]]
9766,[[9.506634]]
9767,[[8.202229]]
9768,[[7.1963573]]
9769,[[6.040257]]
9770,[[5.2196174]]
9771,[[4.3238573]]
9772,[[3.0113988]]
9773,[[4.769832]]
9774,[[2.3481991]]
9775,[[0.50942117]]
9776,[[0.35105684]]
9777,[[4.573398]]
9778,[[-0.56841034]]
9779,[[1.2185539]]
9780,[[1.1119174]]
9781,[[0.18255073]]
9782,[[-0.23870032]]
9783,[[2.9383]]
9784,[[6.7744765]]
9785,[[10.352366]]
9786,[[5.7229676]]
9787,[[1.7911229]]
9788,[[4.687318]]
9789,[[2.1243007]]
9790,[[6.9566417]]
9791,[[9.935691]]
9792,[[3.4506717]]
9793,[[1.3097916]]
9794,[[3.5035906]]
9795,[[5.1785417]]
9796,[[-0.12176926]]
9797,[[10.606368]]
9798,[[3.0412524]]
9799,[[0.7676901]]
9800,[[4.9790473]]
9801,[[3.6956272]]
9802,[[-0.61769235]]
9803,[[5.420164]]
9804,[[1.4835701]]
9805,[[8.7058735]]
9806,[[-0.10967757]]
9807,[[1.1982558]]
9808,[[0.8066805]]
9809,[[-0.5225113]]
9810,[[1.8606]]
9811,[[2.1037188]]
9812,[[0.627802]]
9813,[[1.4611764]]
9814,[[1.7554252]]
9815,[[4.3029857]]
9816,[[-0.18324232]]
9817,[[5.745418]]
9818,[[6.782857]]
9819,[[9.352369]]
9820,[[8.586031]]
9821,[[4.3532753]]
9822,[[7.631753]]
9823,[[11.0170555]]
9824,[[12.136194]]
9825,[[5.605225]]
9826,[[5.720083]]
9827,[[12.531857]]
9828,[[11.197504]]
9829,[[13.280265]]
9830,[[13.856464]]
9831,[[13.815506]]
9832,[[12.595801]]
9833,[[12.856893]]
9834,[[10.606783]]
9835,[[12.417812]]
9836,[[9.396567]]
9837,[[10.196948]]
9838,[[11.617735]]
9839,[[14.526026]]
9840,[[15.0954]]
9841,[[14.775271]]
9842,[[14.918256]]
9843,[[15.177373]]
9844,[[16.216738]]
9845,[[17.904015]]
9846,[[18.211573]]
9847,[[21.611048]]
9848,[[18.828556]]
9849,[[23.402718]]
9850,[[21.975634]]
9851,[[17.967936]]
9852,[[20.166723]]
9853,[[17.980997]]
9854,[[18.598322]]
9855,[[18.347202]]
9856,[[18.611158]]
9857,[[18.15661]]
9858,[[20.577255]]
9859,[[19.228004]]
9860,[[17.233648]]
9861,[[19.491137]]
9862,[[16.201258]]
9863,[[18.225082]]
9864,[[17.240078]]
9865,[[17.889706]]
9866,[[16.722172]]
9867,[[17.771074]]
9868,[[16.897558]]
9869,[[17.444263]]
9870,[[16.789066]]
9871,[[18.111668]]
9872,[[14.86688]]
9873,[[13.932628]]
9874,[[13.503843]]
9875,[[14.932283]]
9876,[[14.640685]]
9877,[[14.494359]]
9878,[[12.725871]]
9879,[[14.501788]]
9880,[[15.612798]]
9881,[[13.372346]]
9882,[[13.771568]]
9883,[[13.456053]]
9884,[[16.386053]]
9885,[[14.631919]]
9886,[[15.492083]]
9887,[[15.765191]]
9888,[[14.151968]]
9889,[[18.594137]]
9890,[[17.290012]]
9891,[[18.996027]]
9892,[[13.951016]]
9893,[[16.083897]]
9894,[[15.030256]]
9895,[[11.893747]]
9896,[[9.575862]]
9897,[[11.950829]]
9898,[[12.163209]]
9899,[[12.927471]]
9900,[[15.535539]]
9901,[[14.111796]]
9902,[[19.672089]]
9903,[[15.08158]]
9904,[[12.970992]]
9905,[[16.391293]]
9906,[[15.102625]]
9907,[[11.966351]]
9908,[[16.704662]]
9909,[[12.22171]]
9910,[[19.416245]]
9911,[[13.916702]]
9912,[[13.479502]]
9913,[[16.763304]]
9914,[[15.640819]]
9915,[[15.405398]]
9916,[[16.71431]]
9917,[[12.883432]]
9918,[[17.35707]]
9919,[[9.487827]]
9920,[[8.731511]]
9921,[[17.737503]]
9922,[[14.30728]]
9923,[[12.972349]]
9924,[[12.091696]]
9925,[[14.917364]]
9926,[[13.818209]]
9927,[[17.97998]]
9928,[[14.99058]]
9929,[[18.130682]]
9930,[[14.648618]]
9931,[[15.437301]]
9932,[[16.661777]]
9933,[[11.323499]]
9934,[[14.454928]]
9935,[[15.827722]]
9936,[[15.456]]
9937,[[12.728351]]
9938,[[16.86837]]
9939,[[15.588796]]
9940,[[11.209877]]
9941,[[14.564738]]
9942,[[10.028283]]
9943,[[10.72225]]
9944,[[17.69171]]
9945,[[12.784968]]
9946,[[20.043625]]
9947,[[12.384299]]
9948,[[15.608037]]
9949,[[7.4609585]]
9950,[[12.222246]]
9951,[[10.634027]]
9952,[[12.335089]]
9953,[[8.287588]]
9954,[[12.3570595]]
9955,[[10.503553]]
9956,[[12.06863]]
9957,[[8.963832]]
9958,[[7.922793]]
9959,[[8.067167]]
9960,[[7.6196966]]
9961,[[10.175743]]
9962,[[8.372251]]
9963,[[9.7234]]
9964,[[10.139822]]
9965,[[10.055496]]
9966,[[13.067544]]
9967,[[9.401478]]
9968,[[9.658209]]
9969,[[10.161304]]
9970,[[10.236788]]
9971,[[9.9469385]]
9972,[[10.939162]]
9973,[[9.955831]]
9974,[[14.06193]]
9975,[[15.954307]]
9976,[[11.349262]]
9977,[[13.675716]]
9978,[[14.197909]]
9979,[[11.205028]]
9980,[[12.1614275]]
9981,[[17.762098]]
9982,[[13.17999]]
9983,[[16.771128]]
9984,[[16.863813]]
9985,[[13.649084]]
9986,[[19.043383]]
9987,[[18.212679]]
9988,[[20.98668]]
9989,[[19.89371]]
9990,[[21.277113]]
9991,[[16.888187]]
9992,[[18.384165]]
9993,[[21.43599]]
9994,[[21.186764]]
9995,[[18.809912]]
9996,[[19.106222]]
9997,[[19.94967]]
9998,[[20.975286]]
9999,[[21.744335]]
10000,[[21.662378]]
10001,[[19.556198]]
10002,[[20.593185]]
10003,[[18.390366]]
10004,[[19.968775]]
10005,[[18.422413]]
10006,[[18.35113]]
10007,[[15.514449]]
10008,[[14.677339]]
10009,[[14.549647]]
10010,[[13.215605]]
10011,[[13.128076]]
10012,[[13.250702]]
10013,[[12.850984]]
10014,[[12.905619]]
10015,[[13.701977]]
10016,[[18.318077]]
10017,[[16.935629]]
10018,[[18.947258]]
10019,[[15.576631]]
10020,[[18.105398]]
10021,[[18.842777]]
10022,[[17.006817]]
10023,[[16.105381]]
10024,[[18.630634]]
10025,[[17.601503]]
10026,[[15.5330715]]
10027,[[14.220564]]
10028,[[12.347008]]
10029,[[15.84105]]
10030,[[10.995957]]
10031,[[12.913262]]
10032,[[14.28334]]
10033,[[13.780237]]
10034,[[12.773871]]
10035,[[12.199529]]
10036,[[12.126887]]
10037,[[13.649254]]
10038,[[13.224399]]
10039,[[12.785124]]
10040,[[15.893942]]
10041,[[13.4487505]]
10042,[[16.031454]]
10043,[[15.074947]]
10044,[[18.142399]]
10045,[[13.671919]]
10046,[[16.585285]]
10047,[[15.231136]]
10048,[[16.043705]]
10049,[[15.217716]]
10050,[[14.778872]]
10051,[[14.773563]]
10052,[[14.979203]]
10053,[[15.518151]]
10054,[[14.759444]]
10055,[[15.750047]]
10056,[[14.837489]]
10057,[[15.842617]]
10058,[[14.420269]]
10059,[[17.164963]]
10060,[[15.578311]]
10061,[[16.044697]]
10062,[[17.143639]]
10063,[[15.952117]]
10064,[[18.820715]]
10065,[[16.178904]]
10066,[[17.436544]]
10067,[[16.933819]]
10068,[[18.116491]]
10069,[[19.668127]]
10070,[[17.878056]]
10071,[[19.528593]]
10072,[[16.23065]]
10073,[[14.778977]]
10074,[[18.110594]]
10075,[[16.508406]]
10076,[[17.943024]]
10077,[[17.623783]]
10078,[[19.876104]]
10079,[[18.095747]]
10080,[[16.051683]]
10081,[[15.67098]]
10082,[[18.165695]]
10083,[[16.31408]]
10084,[[16.407162]]
10085,[[16.992893]]
10086,[[15.535397]]
10087,[[15.918892]]
10088,[[16.283081]]
10089,[[15.65142]]
10090,[[15.631732]]
10091,[[15.637852]]
10092,[[15.6256695]]
10093,[[15.829689]]
10094,[[12.384282]]
10095,[[14.871369]]
10096,[[13.678645]]
10097,[[13.460698]]
10098,[[14.948084]]
10099,[[16.8123]]
10100,[[15.971418]]
10101,[[16.419767]]
10102,[[14.928592]]
10103,[[16.818348]]
10104,[[17.107004]]
10105,[[16.029058]]
10106,[[15.892951]]
10107,[[16.275963]]
10108,[[16.598558]]
10109,[[14.171556]]
10110,[[17.130457]]
10111,[[16.66951]]
10112,[[15.697274]]
10113,[[16.61793]]
10114,[[16.389015]]
10115,[[13.700317]]
10116,[[14.231959]]
10117,[[14.700942]]
10118,[[13.882587]]
10119,[[13.996686]]
10120,[[12.968349]]
10121,[[12.410441]]
10122,[[16.135145]]
10123,[[15.22138]]
10124,[[12.017097]]
10125,[[12.564911]]
10126,[[10.6700535]]
10127,[[13.721177]]
10128,[[14.675835]]
10129,[[15.703963]]
10130,[[14.603716]]
10131,[[15.277538]]
10132,[[16.18826]]
10133,[[15.026614]]
10134,[[15.792566]]
10135,[[15.242959]]
10136,[[14.971337]]
10137,[[15.0292015]]
10138,[[15.048483]]
10139,[[14.784534]]
10140,[[15.20113]]
10141,[[14.889056]]
10142,[[16.735044]]
10143,[[16.006834]]
10144,[[16.014624]]
10145,[[15.297552]]
10146,[[15.008192]]
10147,[[13.987992]]
10148,[[15.115208]]
10149,[[14.013771]]
10150,[[15.121856]]
10151,[[14.707223]]
10152,[[14.835449]]
10153,[[14.261908]]
10154,[[14.583343]]
10155,[[14.785176]]
10156,[[14.032993]]
10157,[[15.031497]]
10158,[[13.84786]]
10159,[[14.312464]]
10160,[[15.246237]]
10161,[[14.826585]]
10162,[[13.728343]]
10163,[[15.517317]]
10164,[[15.064176]]
10165,[[16.09273]]
10166,[[16.049623]]
10167,[[16.12903]]
10168,[[15.868686]]
10169,[[16.79535]]
10170,[[18.00777]]
10171,[[14.543369]]
10172,[[16.206877]]
10173,[[16.673096]]
10174,[[14.47802]]
10175,[[14.404732]]
10176,[[14.606277]]
10177,[[18.228998]]
10178,[[14.37621]]
10179,[[18.588255]]
10180,[[13.965441]]
10181,[[15.656384]]
10182,[[15.758459]]
10183,[[13.98014]]
10184,[[13.913799]]
10185,[[16.367336]]
10186,[[14.770843]]
10187,[[16.066736]]
10188,[[16.285131]]
10189,[[12.609558]]
10190,[[17.365135]]
10191,[[16.66147]]
10192,[[15.242419]]
10193,[[16.444242]]
10194,[[16.88492]]
10195,[[15.535656]]
10196,[[15.38629]]
10197,[[14.782066]]
10198,[[15.674659]]
10199,[[14.518572]]
10200,[[16.594698]]
10201,[[14.969858]]
10202,[[17.420902]]
10203,[[14.119944]]
10204,[[14.950485]]
10205,[[17.56723]]
10206,[[13.501938]]
10207,[[14.485895]]
10208,[[13.789183]]
10209,[[14.062936]]
10210,[[13.792443]]
10211,[[11.121607]]
10212,[[12.644894]]
10213,[[15.148608]]
10214,[[15.52328]]
10215,[[13.32309]]
10216,[[15.911262]]
10217,[[14.899761]]
10218,[[14.636243]]
10219,[[14.375578]]
10220,[[13.776193]]
10221,[[14.953753]]
10222,[[19.53815]]
10223,[[14.482353]]
10224,[[12.441636]]
10225,[[11.2893505]]
10226,[[10.473253]]
10227,[[14.594027]]
10228,[[14.625861]]
10229,[[11.895912]]
10230,[[11.9781885]]
10231,[[17.82206]]
10232,[[16.973618]]
10233,[[16.127243]]
10234,[[14.687253]]
10235,[[13.702301]]
10236,[[12.1764]]
10237,[[11.715868]]
10238,[[13.330353]]
10239,[[11.316324]]
10240,[[10.936175]]
10241,[[8.652326]]
10242,[[8.194183]]
10243,[[12.149346]]
10244,[[11.214642]]
10245,[[10.7823925]]
10246,[[8.944856]]
10247,[[11.034301]]
10248,[[13.641309]]
10249,[[10.827085]]
10250,[[12.925784]]
10251,[[15.528606]]
10252,[[15.432685]]
10253,[[14.292625]]
10254,[[12.98292]]
10255,[[10.552282]]
10256,[[11.911695]]
10257,[[13.01925]]
10258,[[10.864151]]
10259,[[10.711172]]
10260,[[11.508812]]
10261,[[11.072323]]
10262,[[14.872079]]
10263,[[11.686866]]
10264,[[12.67942]]
10265,[[14.996794]]
10266,[[12.062715]]
10267,[[12.881881]]
10268,[[12.601862]]
10269,[[12.747812]]
10270,[[10.2450695]]
10271,[[11.760417]]
10272,[[13.427042]]
10273,[[10.773074]]
10274,[[10.90676]]
10275,[[13.872031]]
10276,[[13.006374]]
10277,[[13.04358]]
10278,[[13.20032]]
10279,[[13.202031]]
10280,[[16.19998]]
10281,[[15.394005]]
10282,[[10.841082]]
10283,[[14.43375]]
10284,[[14.058085]]
10285,[[17.195597]]
10286,[[18.495472]]
10287,[[19.335997]]
10288,[[17.325144]]
10289,[[18.970366]]
10290,[[17.980637]]
10291,[[15.984304]]
10292,[[16.876534]]
10293,[[14.068307]]
10294,[[15.632746]]
10295,[[16.975746]]
10296,[[17.553669]]
10297,[[17.37147]]
10298,[[17.514254]]
10299,[[20.760544]]
10300,[[19.328403]]
10301,[[20.771698]]
10302,[[20.996967]]
10303,[[20.814493]]
10304,[[20.158743]]
10305,[[20.185375]]
10306,[[19.836157]]
10307,[[18.701633]]
10308,[[21.734129]]
10309,[[21.067034]]
10310,[[19.893795]]
10311,[[18.91494]]
10312,[[20.015205]]
10313,[[21.373304]]
10314,[[21.131111]]
10315,[[19.941057]]
10316,[[18.839176]]
10317,[[21.694159]]
10318,[[22.253727]]
10319,[[20.976974]]
10320,[[21.647076]]
10321,[[20.91695]]
10322,[[22.02085]]
10323,[[20.016506]]
10324,[[19.768602]]
10325,[[20.31543]]
10326,[[18.305323]]
10327,[[16.440948]]
10328,[[18.089996]]
10329,[[16.382278]]
10330,[[19.888247]]
10331,[[20.026533]]
10332,[[19.177456]]
10333,[[15.638166]]
10334,[[17.042799]]
10335,[[17.594357]]
10336,[[20.206053]]
10337,[[21.91016]]
10338,[[17.364716]]
10339,[[21.383163]]
10340,[[19.066385]]
10341,[[20.784042]]
10342,[[19.636028]]
10343,[[15.833746]]
10344,[[20.750385]]
10345,[[17.847496]]
10346,[[21.145073]]
10347,[[20.913876]]
10348,[[19.78923]]
10349,[[16.84398]]
10350,[[18.409437]]
10351,[[16.360418]]
10352,[[12.650277]]
10353,[[13.923943]]
10354,[[14.502102]]
10355,[[14.88819]]
10356,[[15.026634]]
10357,[[12.925182]]
10358,[[10.062273]]
10359,[[12.329326]]
10360,[[13.942446]]
10361,[[11.784475]]
10362,[[15.942684]]
10363,[[13.332691]]
10364,[[11.639932]]
10365,[[11.871632]]
10366,[[12.080897]]
10367,[[13.343797]]
10368,[[11.793546]]
10369,[[16.285982]]
10370,[[14.104896]]
10371,[[12.430795]]
10372,[[15.063702]]
10373,[[11.473982]]
10374,[[10.349663]]
10375,[[14.463801]]
10376,[[14.020199]]
10377,[[14.3527775]]
10378,[[13.733232]]
10379,[[12.755418]]
10380,[[11.944302]]
10381,[[17.261242]]
10382,[[11.394522]]
10383,[[12.981163]]
10384,[[13.130463]]
10385,[[12.54348]]
10386,[[11.714583]]
10387,[[12.838062]]
10388,[[10.991495]]
10389,[[14.489653]]
10390,[[12.34818]]
10391,[[11.724083]]
10392,[[10.570389]]
10393,[[10.582234]]
10394,[[10.05486]]
10395,[[13.126515]]
10396,[[12.3455305]]
10397,[[11.577637]]
10398,[[13.253214]]
10399,[[13.567362]]
10400,[[11.694315]]
10401,[[13.279096]]
10402,[[11.454262]]
10403,[[11.937083]]
10404,[[10.22591]]
10405,[[10.879322]]
10406,[[13.416986]]
10407,[[10.569985]]
10408,[[11.138236]]
10409,[[10.756276]]
10410,[[10.26524]]
10411,[[9.025348]]
10412,[[10.191634]]
10413,[[11.665127]]
10414,[[12.518169]]
10415,[[8.724911]]
10416,[[10.280196]]
10417,[[12.431047]]
10418,[[9.949832]]
10419,[[10.566002]]
10420,[[12.560266]]
10421,[[11.5081415]]
10422,[[12.186592]]
10423,[[10.366273]]
10424,[[10.365518]]
10425,[[13.310177]]
10426,[[11.932794]]
10427,[[13.502089]]
10428,[[11.922433]]
10429,[[12.765996]]
10430,[[12.480715]]
10431,[[13.169453]]
10432,[[12.06671]]
10433,[[14.247297]]
10434,[[11.963819]]
10435,[[14.573652]]
10436,[[13.838818]]
10437,[[13.205792]]
10438,[[13.931041]]
10439,[[13.617986]]
10440,[[14.165561]]
10441,[[15.148481]]
10442,[[12.978264]]
10443,[[12.992573]]
10444,[[14.231508]]
10445,[[10.703733]]
10446,[[10.269326]]
10447,[[13.148852]]
10448,[[14.249647]]
10449,[[14.991413]]
10450,[[14.281589]]
10451,[[16.71202]]
10452,[[14.530238]]
10453,[[15.565766]]
10454,[[14.513864]]
10455,[[15.503227]]
10456,[[13.743989]]
10457,[[14.034623]]
10458,[[13.553911]]
10459,[[15.5375805]]
10460,[[14.619965]]
10461,[[13.343258]]
10462,[[15.640307]]
10463,[[15.006531]]
10464,[[14.273604]]
10465,[[13.433547]]
10466,[[13.639749]]
10467,[[13.8027115]]
10468,[[12.892903]]
10469,[[14.966514]]
10470,[[12.376246]]
10471,[[13.725011]]
10472,[[14.4912815]]
10473,[[14.0756445]]
10474,[[13.228475]]
10475,[[12.724382]]
10476,[[14.545609]]
10477,[[12.546891]]
10478,[[12.746577]]
10479,[[12.883089]]
10480,[[12.85033]]
10481,[[12.702185]]
10482,[[13.183894]]
10483,[[12.911437]]
10484,[[13.86567]]
10485,[[11.040769]]
10486,[[12.770776]]
10487,[[11.979421]]
10488,[[11.537097]]
10489,[[11.662993]]
10490,[[9.7508745]]
10491,[[11.648091]]
10492,[[10.83929]]
10493,[[9.848911]]
10494,[[10.951033]]
10495,[[11.108962]]
10496,[[10.930439]]
10497,[[11.59733]]
10498,[[11.199263]]
10499,[[11.247638]]
10500,[[11.540723]]
10501,[[10.39036]]
10502,[[12.140923]]
10503,[[10.7291975]]
10504,[[11.522587]]
10505,[[10.7751045]]
10506,[[10.30495]]
10507,[[10.491183]]
10508,[[11.103859]]
10509,[[10.455892]]
10510,[[10.68856]]
10511,[[11.338947]]
10512,[[11.425211]]
10513,[[11.227814]]
10514,[[11.8152]]
10515,[[11.514306]]
10516,[[10.98444]]
10517,[[10.644648]]
10518,[[11.841357]]
10519,[[11.898517]]
10520,[[12.026946]]
10521,[[11.336825]]
10522,[[11.528376]]
10523,[[12.126134]]
10524,[[13.377803]]
10525,[[12.552632]]
10526,[[12.384539]]
10527,[[13.2187195]]
10528,[[15.261833]]
10529,[[13.673498]]
10530,[[13.671329]]
10531,[[13.091188]]
10532,[[12.232563]]
10533,[[12.202963]]
10534,[[11.303274]]
10535,[[12.172291]]
10536,[[14.131387]]
10537,[[13.937454]]
